./actionpack/test/template/asset_tag_helper_test.rb:0: warning: *global* has 287 NLOC,2
./actionpack/test/template/date_helper_test.rb:0: warning: *global* has 577 NLOC,11
./actionpack/test/template/form_options_helper_test.rb:0: warning: *global* has 155 NLOC,3
./actionpack/test/controller/mime_responds_test.rb:0: warning: *global* has 208 NLOC,3
./actionpack/test/controller/routing_test.rb:0: warning: *global* has 243 NLOC,1
./actionpack/lib/action_controller/vendor/html-scanner/html/node.rb:132: warning: parse has 62 NLOC,1
./actionpack/lib/action_controller/vendor/html-scanner/html/selector.rb:241: warning: initialize has 84 NLOC,2
./actionpack/lib/action_dispatch/routing/mapper.rb:0: warning: *global* has 169 NLOC,2
./actionpack/lib/action_view/helpers/date_helper.rb:67: warning: distance_of_time_in_words has 48 NLOC,5
./activesupport/lib/active_support/core_ext/hash/conversions.rb:106: warning: typecast_xml_value has 39 NLOC,1
./activesupport/lib/active_support/xml_mini.rb:101: warning: to_tag has 25 NLOC,1
./activeresource/test/cases/base_test.rb:0: warning: *global* has 152 NLOC,4
./activeresource/lib/active_resource/base.rb:0: warning: *global* has 149 NLOC,1
./railties/lib/rails/commands/dbconsole.rb:0: warning: *global* has 61 NLOC,1
./activerecord/test/cases/associations/eager_test.rb:0: warning: *global* has 197 NLOC,1
./activerecord/test/cases/associations/has_many_associations_test.rb:0: warning: *global* has 256 NLOC,1
./activerecord/test/cases/relations_test.rb:0: warning: *global* has 188 NLOC,2
./activerecord/test/cases/autosave_association_test.rb:0: warning: *global* has 334 NLOC,9
./activerecord/test/cases/base_test.rb:0: warning: *global* has 514 NLOC,6
./activerecord/lib/active_record/relation/predicate_builder.rb:3: warning: self.build_from_hash has 47 NLOC,1
./activerecord/lib/active_record/connection_adapters/abstract/database_statements.rb:166: warning: transaction has 69 NLOC,10
./activerecord/lib/active_record/fixtures.rb:569: warning: table_rows has 49 NLOC,1
./activerecord/lib/active_record/migration.rb:684: warning: migrate has 35 NLOC,1
./activerecord/lib/active_record/schema_dumper.rb:83: warning: table has 59 NLOC,1
