8,1,57,1,15,"test_mutually_referential@10-24@./tests/modeltests/mutually_referential/tests.py","./tests/modeltests/mutually_referential/tests.py","test_mutually_referential","test_mutually_referential( self )",10,24
2,1,9,1,2,"__str__@41-42@./tests/modeltests/model_forms/models.py","./tests/modeltests/model_forms/models.py","__str__","__str__( self )",41,42
2,1,11,1,2,"__repr__@44-45@./tests/modeltests/model_forms/models.py","./tests/modeltests/model_forms/models.py","__repr__","__repr__( self )",44,45
2,1,9,1,2,"__str__@54-55@./tests/modeltests/model_forms/models.py","./tests/modeltests/model_forms/models.py","__str__","__str__( self )",54,55
5,2,35,1,5,"save@68-72@./tests/modeltests/model_forms/models.py","./tests/modeltests/model_forms/models.py","save","save( self )",68,72
2,1,9,1,2,"__str__@74-75@./tests/modeltests/model_forms/models.py","./tests/modeltests/model_forms/models.py","__str__","__str__( self )",74,75
2,1,17,1,2,"__str__@91-92@./tests/modeltests/model_forms/models.py","./tests/modeltests/model_forms/models.py","__str__","__str__( self )",91,92
2,1,9,1,2,"__str__@99-100@./tests/modeltests/model_forms/models.py","./tests/modeltests/model_forms/models.py","__str__","__str__( self )",99,100
3,2,22,2,3,"custom_upload_path@116-118@./tests/modeltests/model_forms/models.py","./tests/modeltests/model_forms/models.py","custom_upload_path","custom_upload_path( self , filename )",116,118
2,1,9,1,2,"__str__@130-131@./tests/modeltests/model_forms/models.py","./tests/modeltests/model_forms/models.py","__str__","__str__( self )",130,131
3,2,22,2,3,"custom_upload_path@135-137@./tests/modeltests/model_forms/models.py","./tests/modeltests/model_forms/models.py","custom_upload_path","custom_upload_path( self , filename )",135,137
2,1,9,1,2,"__str__@147-148@./tests/modeltests/model_forms/models.py","./tests/modeltests/model_forms/models.py","__str__","__str__( self )",147,148
2,1,9,1,2,"__str__@156-157@./tests/modeltests/model_forms/models.py","./tests/modeltests/model_forms/models.py","__str__","__str__( self )",156,157
2,1,9,1,2,"__str__@163-164@./tests/modeltests/model_forms/models.py","./tests/modeltests/model_forms/models.py","__str__","__str__( self )",163,164
