5,1,52,1,5,"test_items@17-21@./tests/generic_views/test_list.py","./tests/generic_views/test_list.py","test_items","test_items( self )",17,21
10,1,122,1,10,"test_queryset@23-32@./tests/generic_views/test_list.py","./tests/generic_views/test_list.py","test_queryset","test_queryset( self )",23,32
12,1,154,1,12,"test_paginated_queryset@34-45@./tests/generic_views/test_list.py","./tests/generic_views/test_list.py","test_paginated_queryset","test_paginated_queryset( self )",34,45
9,1,117,1,10,"test_paginated_queryset_shortdata@47-56@./tests/generic_views/test_list.py","./tests/generic_views/test_list.py","test_paginated_queryset_shortdata","test_paginated_queryset_shortdata( self )",47,56
9,1,112,1,9,"test_paginated_get_page_by_query_string@58-66@./tests/generic_views/test_list.py","./tests/generic_views/test_list.py","test_paginated_get_page_by_query_string","test_paginated_get_page_by_query_string( self )",58,66
8,1,104,1,8,"test_paginated_get_last_page_by_query_string@68-75@./tests/generic_views/test_list.py","./tests/generic_views/test_list.py","test_paginated_get_last_page_by_query_string","test_paginated_get_last_page_by_query_string( self )",68,75
9,1,106,1,9,"test_paginated_get_page_by_urlvar@77-85@./tests/generic_views/test_list.py","./tests/generic_views/test_list.py","test_paginated_get_page_by_urlvar","test_paginated_get_page_by_urlvar( self )",77,85
4,1,31,1,4,"test_paginated_page_out_of_range@87-90@./tests/generic_views/test_list.py","./tests/generic_views/test_list.py","test_paginated_page_out_of_range","test_paginated_page_out_of_range( self )",87,90
4,1,31,1,4,"test_paginated_invalid_page@92-95@./tests/generic_views/test_list.py","./tests/generic_views/test_list.py","test_paginated_invalid_page","test_paginated_invalid_page( self )",92,95
6,1,62,1,7,"test_paginated_custom_paginator_class@97-103@./tests/generic_views/test_list.py","./tests/generic_views/test_list.py","test_paginated_custom_paginator_class","test_paginated_custom_paginator_class( self )",97,103
9,1,112,1,9,"test_paginated_custom_page_kwarg@105-113@./tests/generic_views/test_list.py","./tests/generic_views/test_list.py","test_paginated_custom_page_kwarg","test_paginated_custom_page_kwarg( self )",105,113
5,1,47,1,6,"test_paginated_custom_paginator_constructor@115-120@./tests/generic_views/test_list.py","./tests/generic_views/test_list.py","test_paginated_custom_paginator_constructor","test_paginated_custom_paginator_constructor( self )",115,120
16,1,154,1,16,"test_paginated_orphaned_queryset@122-137@./tests/generic_views/test_list.py","./tests/generic_views/test_list.py","test_paginated_orphaned_queryset","test_paginated_orphaned_queryset( self )",122,137
4,1,41,1,5,"test_paginated_non_queryset@139-143@./tests/generic_views/test_list.py","./tests/generic_views/test_list.py","test_paginated_non_queryset","test_paginated_non_queryset( self )",139,143
9,1,109,1,9,"test_verbose_name@145-153@./tests/generic_views/test_list.py","./tests/generic_views/test_list.py","test_verbose_name","test_verbose_name( self )",145,153
6,1,56,1,6,"test_allow_empty_false@155-160@./tests/generic_views/test_list.py","./tests/generic_views/test_list.py","test_allow_empty_false","test_allow_empty_false( self )",155,160
6,1,76,1,6,"test_template_name@162-167@./tests/generic_views/test_list.py","./tests/generic_views/test_list.py","test_template_name","test_template_name( self )",162,167
6,1,76,1,6,"test_template_name_suffix@169-174@./tests/generic_views/test_list.py","./tests/generic_views/test_list.py","test_template_name_suffix","test_template_name_suffix( self )",169,174
7,1,86,1,7,"test_context_object_name@176-182@./tests/generic_views/test_list.py","./tests/generic_views/test_list.py","test_context_object_name","test_context_object_name( self )",176,182
7,1,78,1,7,"test_duplicate_context_object_name@184-190@./tests/generic_views/test_list.py","./tests/generic_views/test_list.py","test_duplicate_context_object_name","test_duplicate_context_object_name( self )",184,190
