8,1,57,1,15,"test_mutually_referential@6-20@./tests/modeltests/mutually_referential/tests.py","./tests/modeltests/mutually_referential/tests.py","test_mutually_referential","test_mutually_referential( self )",6,20
2,1,9,1,2,"__unicode__@36-37@./tests/modeltests/model_forms/models.py","./tests/modeltests/model_forms/models.py","__unicode__","__unicode__( self )",36,37
2,1,9,1,2,"__unicode__@45-46@./tests/modeltests/model_forms/models.py","./tests/modeltests/model_forms/models.py","__unicode__","__unicode__( self )",45,46
5,2,35,1,5,"save@58-62@./tests/modeltests/model_forms/models.py","./tests/modeltests/model_forms/models.py","save","save( self )",58,62
2,1,9,1,2,"__unicode__@64-65@./tests/modeltests/model_forms/models.py","./tests/modeltests/model_forms/models.py","__unicode__","__unicode__( self )",64,65
2,1,17,1,2,"__unicode__@80-81@./tests/modeltests/model_forms/models.py","./tests/modeltests/model_forms/models.py","__unicode__","__unicode__( self )",80,81
2,1,9,1,2,"__unicode__@88-89@./tests/modeltests/model_forms/models.py","./tests/modeltests/model_forms/models.py","__unicode__","__unicode__( self )",88,89
2,1,9,1,2,"__unicode__@95-96@./tests/modeltests/model_forms/models.py","./tests/modeltests/model_forms/models.py","__unicode__","__unicode__( self )",95,96
3,2,22,2,3,"custom_upload_path@111-113@./tests/modeltests/model_forms/models.py","./tests/modeltests/model_forms/models.py","custom_upload_path","custom_upload_path( self , filename )",111,113
2,1,9,1,2,"__unicode__@125-126@./tests/modeltests/model_forms/models.py","./tests/modeltests/model_forms/models.py","__unicode__","__unicode__( self )",125,126
3,2,22,2,3,"custom_upload_path@129-131@./tests/modeltests/model_forms/models.py","./tests/modeltests/model_forms/models.py","custom_upload_path","custom_upload_path( self , filename )",129,131
2,1,9,1,2,"__unicode__@141-142@./tests/modeltests/model_forms/models.py","./tests/modeltests/model_forms/models.py","__unicode__","__unicode__( self )",141,142
